X1,X2,X3,X4,X5,X6,X7,X8,Y
,275.21,0.0,0.0,90,Mist,mist,2017-01-22 21:00:00,3169
,269.7,0.0,0.0,90,Clouds,overcast clouds,2014-01-30 02:00:00,268
,288.22,0.0,0.0,1,Clear,sky is clear,2017-06-24 01:00:00,871
,291.613,0.0,0.0,12,Clouds,few clouds,2016-10-14 21:00:00,3068
,274.62,0.0,0.0,1,Clear,sky is clear,2018-09-29 06:00:00,1359
,278.29,0.0,0.0,1,Clear,sky is clear,2018-02-18 15:00:00,4343
,298.06,0.0,0.0,0,Clear,Sky is Clear,2016-09-19 17:00:00,5500
,265.75,0.0,0.0,90,Snow,light snow,2016-01-22 06:00:00,5538
,291.82,0.0,0.0,56,Clouds,broken clouds,2016-06-18 07:00:00,2867
,272.23,0.0,0.0,1,Clear,sky is clear,2016-12-23 01:00:00,463
,297.61,0.0,0.0,0,Clear,Sky is Clear,2013-07-11 13:00:00,5423
,299.0,0.0,0.0,75,Clouds,broken clouds,2018-06-25 13:00:00,4673
,270.52,0.0,0.0,75,Clouds,broken clouds,2013-02-06 13:00:00,4544
,255.86,0.0,0.0,75,Clouds,broken clouds,2018-02-12 10:00:00,4307
,290.79,0.0,0.0,1,Clear,sky is clear,2018-06-11 04:00:00,873
,282.9,0.0,0.0,90,Drizzle,drizzle,2017-04-02 13:00:00,4271
,287.15,0.0,0.0,90,Rain,light rain,2013-09-28 14:00:00,4642
,290.78,1.13,0.0,1,Rain,moderate rain,2015-08-17 04:00:00,845
,299.01,0.0,0.0,20,Clouds,few clouds,2018-07-30 20:00:00,2911
,293.22,7.25,0.0,90,Mist,mist,2015-07-18 02:00:00,626
,297.29,0.0,0.0,1,Clear,sky is clear,2015-08-31 21:00:00,2754
,285.91,0.0,0.0,1,Clear,sky is clear,2016-06-08 00:00:00,1612
,292.69,0.0,0.0,92,Rain,moderate rain,2016-09-25 02:00:00,656
,293.08,0.0,0.0,1,Clear,sky is clear,2017-07-29 23:00:00,2484
,297.42,0.0,0.0,90,Clouds,overcast clouds,2016-09-05 12:00:00,3959
,282.53,0.25,0.0,90,Rain,light rain,2014-04-12 20:00:00,2907
,247.15,0.0,0.0,1,Clear,sky is clear,2014-03-02 06:00:00,759
,280.69,0.0,0.0,90,Clouds,overcast clouds,2015-11-06 12:00:00,5475
,290.15,0.0,0.0,90,Rain,moderate rain,2017-10-05 15:00:00,5968
,259.72,0.0,0.0,56,Clouds,broken clouds,2013-02-05 17:00:00,6235
,296.42,0.0,0.0,90,Haze,haze,2018-08-20 14:00:00,5001
,277.12,0.0,0.0,90,Mist,mist,2012-11-06 12:00:00,4666
,281.02,0.0,0.0,1,Drizzle,light intensity drizzle,2018-05-11 08:00:00,5594
,289.77,0.0,0.0,1,Clear,sky is clear,2015-07-19 04:00:00,342
,280.28,0.0,0.0,1,Clear,sky is clear,2017-11-28 05:00:00,3058
,278.15,0.0,0.0,90,Rain,moderate rain,2017-11-05 04:00:00,287
,261.8,0.0,0.0,1,Mist,mist,2013-01-06 02:00:00,507
,277.4,0.0,0.0,90,Clouds,overcast clouds,2017-04-05 08:00:00,6485
,286.87,0.0,0.0,90,Drizzle,drizzle,2013-09-15 00:00:00,1236
,294.74,0.0,0.0,76,Mist,mist,2014-07-12 08:00:00,2803
,273.65,0.0,0.0,90,Mist,mist,2016-12-25 08:00:00,754
,276.76,0.0,0.0,75,Clouds,broken clouds,2013-04-23 10:00:00,4361
,278.036,0.0,0.0,0,Clear,Sky is Clear,2016-10-24 19:00:00,2901
,258.59,0.0,0.0,75,Haze,haze,2013-01-14 12:00:00,4509
,292.07,0.0,0.0,75,Clouds,broken clouds,2013-08-16 21:00:00,3349
,301.34,0.0,0.0,1,Clear,sky is clear,2017-07-11 17:00:00,6021
,262.68,0.0,0.0,75,Snow,light snow,2018-02-05 14:00:00,4884
,271.8,0.0,0.0,40,Clouds,scattered clouds,2013-03-24 11:00:00,3793
,277.12,0.0,0.0,90,Snow,light rain and snow,2013-04-23 15:00:00,5544
,291.44,0.0,0.0,90,Drizzle,light intensity drizzle,2018-06-19 15:00:00,5852
,270.03,0.0,0.0,90,Mist,mist,2013-02-24 11:00:00,3488
,296.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-05 01:00:00,698
,272.55,0.0,0.0,90,Mist,mist,2016-02-16 06:00:00,5526
,276.93,0.0,0.0,90,Mist,mist,2013-01-12 21:00:00,2304
,276.64,0.0,0.0,90,Mist,mist,2013-04-18 18:00:00,2812
,299.001,0.0,0.0,68,Clouds,broken clouds,2016-08-09 11:00:00,4239
,291.15,0.0,0.0,1,Haze,haze,2018-08-08 02:00:00,295
,274.79,0.0,0.0,75,Clouds,broken clouds,2017-03-17 09:00:00,4947
,299.52,0.0,0.0,75,Clouds,broken clouds,2015-06-25 17:00:00,5996
,274.08,0.0,0.0,90,Mist,mist,2016-12-23 19:00:00,2842
,262.54,0.0,0.0,75,Clouds,broken clouds,2014-03-25 04:00:00,800
,287.1,4.32,0.0,92,Thunderstorm,proximity thunderstorm,2013-10-05 01:00:00,721
,268.08,0.0,0.0,1,Clear,sky is clear,2013-04-04 02:00:00,275
,288.79,0.0,0.0,1,Clear,sky is clear,2017-08-06 00:00:00,1885
,290.1,0.0,0.0,90,Clouds,overcast clouds,2015-08-24 20:00:00,2801
,282.16,0.42,0.0,90,Drizzle,drizzle,2016-05-10 08:00:00,5878
,282.01,0.0,0.0,90,Clouds,overcast clouds,2014-03-10 17:00:00,5915
,287.44,0.0,0.0,32,Clouds,scattered clouds,2013-06-09 08:00:00,1590
,260.42,0.0,0.0,1,Clear,sky is clear,2016-12-14 02:00:00,369
,275.08,0.0,0.0,90,Clouds,overcast clouds,2016-02-28 16:00:00,5169
,260.51,0.0,0.0,20,Clouds,few clouds,2013-02-17 19:00:00,4139
,277.46,0.0,0.0,90,Rain,moderate rain,2017-04-10 17:00:00,6029
,274.44,0.0,0.0,90,Clouds,overcast clouds,2018-04-16 21:00:00,2100
,299.55,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-08-03 15:00:00,5646
,282.62,0.0,0.0,1,Clear,sky is clear,2016-04-27 11:00:00,4941
,307.02,0.0,0.0,75,Clouds,broken clouds,2017-06-10 16:00:00,4231
,304.43,0.0,0.0,0,Clear,Sky is Clear,2013-08-30 18:00:00,5021
,270.78,0.0,0.0,1,Mist,mist,2017-01-18 03:00:00,456
,274.67,0.0,0.0,90,Rain,light rain,2013-01-12 00:00:00,1043
,281.31,0.25,0.0,0,Rain,light rain,2016-09-29 05:00:00,2847
,285.2270000000001,0.0,0.0,48,Clouds,scattered clouds,2016-10-19 14:00:00,4464
,286.15,0.0,0.0,75,Clouds,broken clouds,2014-05-21 08:00:00,6161
,300.16,0.0,0.0,40,Clouds,scattered clouds,2017-07-07 15:00:00,5623
,275.69,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-18 20:00:00,1809
,298.08,0.0,0.0,75,Mist,mist,2016-08-28 13:00:00,4163
,275.16,0.0,0.0,1,Clear,sky is clear,2013-03-26 14:00:00,5170
,297.01,0.0,0.0,0,Clear,Sky is Clear,2013-07-23 20:00:00,3180
,273.85,0.71,0.0,90,Rain,light rain,2014-03-27 19:00:00,3020
,299.35,0.0,0.0,40,Clouds,scattered clouds,2018-07-22 16:00:00,4875
,274.97,0.0,0.0,1,Clear,sky is clear,2013-04-08 05:00:00,2505
,275.21,0.0,0.0,90,Drizzle,light intensity drizzle,2016-12-23 11:00:00,4687
,283.69,0.0,0.0,0,Clear,Sky is Clear,2013-07-29 06:00:00,5951
,285.97,0.0,0.0,5,Clear,sky is clear,2018-08-23 07:00:00,6815
,285.09,0.0,0.0,40,Clouds,scattered clouds,2017-05-11 02:00:00,297
,292.62,5.62,0.0,90,Mist,mist,2018-08-24 17:00:00,5750
,275.86,0.0,0.0,90,Haze,haze,2017-11-17 12:00:00,5308
,276.3,0.0,0.0,5,Clear,sky is clear,2017-11-30 10:00:00,4643
,249.15,0.0,0.0,1,Clear,sky is clear,2013-12-30 04:00:00,627
,288.86,0.0,0.0,75,Mist,mist,2017-09-19 08:00:00,6071
,273.55,0.0,0.0,75,Mist,mist,2017-11-13 10:00:00,4456
,265.15,0.0,0.0,75,Snow,light snow,2017-12-06 10:00:00,4772
,290.16,0.0,0.0,1,Clear,sky is clear,2016-09-08 06:00:00,5589
,271.15,0.0,0.0,90,Snow,heavy snow,2013-04-14 05:00:00,459
,292.35,0.0,0.0,0,Clear,Sky is Clear,2016-08-18 01:00:00,387
,256.29,0.0,0.0,20,Mist,mist,2018-01-16 11:00:00,4332
,288.5,0.0,0.0,90,Clouds,overcast clouds,2013-09-17 10:00:00,4489
,255.86,0.0,0.0,40,Clouds,scattered clouds,2018-02-01 21:00:00,2807
,299.94,0.0,0.0,40,Clouds,scattered clouds,2016-06-05 15:00:00,4582
,261.65,0.0,0.0,90,Mist,mist,2016-12-16 18:00:00,2344
,290.98,0.25,0.0,80,Rain,heavy intensity rain,2014-06-02 05:00:00,2900
,282.75,0.0,0.0,1,Clear,sky is clear,2016-11-13 10:00:00,3200
,288.86,0.0,0.0,1,Fog,fog,2018-06-23 07:00:00,2474
,275.66,0.0,0.0,90,Fog,fog,2013-01-12 12:00:00,4538
,253.87,0.0,0.0,1,Clear,sky is clear,2016-01-17 16:00:00,3749
,269.61,0.0,0.0,75,Clouds,broken clouds,2013-02-14 10:00:00,4425
,291.76,0.0,0.0,1,Clear,sky is clear,2014-05-30 07:00:00,6653
,292.56,0.25,0.0,1,Rain,light rain,2014-07-30 09:00:00,5519
,290.08,0.0,0.0,40,Clouds,scattered clouds,2017-10-03 17:00:00,5953
,292.74,0.0,0.0,1,Clear,sky is clear,2014-07-05 04:00:00,319
,278.84,0.0,0.0,90,Haze,haze,2012-11-06 21:00:00,2078
,277.21,0.0,0.0,5,Clear,sky is clear,2016-02-26 18:00:00,5367
,289.12,0.0,0.0,48,Mist,mist,2013-08-01 02:00:00,344
,264.44,0.0,0.0,1,Clear,sky is clear,2018-01-23 23:00:00,979
,292.22,0.0,0.0,1,Clear,sky is clear,2017-06-13 03:00:00,310
,286.55,0.0,0.0,90,Mist,mist,2018-07-29 07:00:00,1286
,273.65,0.0,0.0,1,Clear,sky is clear,2017-04-01 06:00:00,1382
,295.13,0.0,0.0,1,Mist,mist,2015-09-04 02:00:00,352
,292.42,0.0,0.0,90,Clouds,overcast clouds,2015-08-23 17:00:00,4256
,290.71,0.0,0.0,1,Clear,sky is clear,2015-07-31 05:00:00,2798
,298.63,0.0,0.0,1,Clear,sky is clear,2013-09-27 19:00:00,3964
,291.28,1.02,0.0,20,Rain,moderate rain,2018-08-24 21:00:00,3164
,258.43,0.0,0.0,40,Clouds,scattered clouds,2018-02-09 19:00:00,3804
,264.58,0.0,0.0,90,Snow,light snow,2015-12-31 01:00:00,498
,269.75,0.0,0.0,1,Clear,sky is clear,2015-11-28 18:00:00,3773
,274.02,0.0,0.0,90,Snow,light snow,2016-12-23 16:00:00,4524
,293.22,0.0,0.0,1,Rain,moderate rain,2018-06-25 08:00:00,5383
,298.5,0.0,0.0,40,Clouds,scattered clouds,2018-05-05 14:00:00,4394
,262.21,0.0,0.0,1,Clear,sky is clear,2014-02-02 15:00:00,3959
,262.01,0.0,0.0,90,Clouds,overcast clouds,2016-01-15 23:00:00,1700
,290.3,0.0,0.0,75,Rain,light rain,2018-05-01 22:00:00,1438
,296.15,0.0,0.0,90,Clouds,overcast clouds,2013-09-18 16:00:00,6807
,289.02,0.0,0.0,1,Clear,sky is clear,2016-11-13 15:00:00,3911
,275.09,0.0,0.0,90,Fog,fog,2017-01-20 18:00:00,4718
,289.17,0.0,0.0,0,Clear,Sky is Clear,2016-06-20 06:00:00,5565
,285.36,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 07:00:00,6336
,295.58,0.0,0.0,0,Clear,Sky is Clear,2016-08-10 06:00:00,5218
,294.58,0.0,0.0,44,Clouds,scattered clouds,2016-06-13 10:00:00,4406
,268.79,0.0,0.0,90,Mist,mist,2013-03-05 10:00:00,2935
,270.48,0.0,0.0,1,Clear,sky is clear,2014-01-19 06:00:00,726
,275.16,0.0,0.0,90,Clouds,overcast clouds,2013-04-18 05:00:00,2683
,275.15,0.0,0.0,90,Mist,mist,2016-02-23 11:00:00,4405
,262.11,0.0,0.0,40,Snow,heavy snow,2013-01-04 12:00:00,4880
,256.15,0.0,0.0,1,Clear,sky is clear,2016-12-12 23:00:00,872
,285.91,0.0,0.0,1,Fog,fog,2016-05-30 05:00:00,488
,280.43,0.0,0.0,1,Mist,mist,2015-11-03 08:00:00,5719
,287.53,0.25,0.0,44,Rain,light rain,2014-06-07 17:00:00,4771
,293.93,0.0,0.0,92,Mist,mist,2014-07-01 14:00:00,5857
,280.189,0.0,0.0,0,Clear,Sky is Clear,2016-10-16 07:00:00,1086
,304.63,0.0,0.0,0,Clear,Sky is Clear,2013-09-09 16:00:00,6641
,283.48,0.0,0.0,1,Clear,sky is clear,2016-11-06 01:00:00,539
,301.15,0.0,0.0,75,Clouds,broken clouds,2018-08-03 17:00:00,5135
,275.43,0.0,0.0,90,Clouds,overcast clouds,2018-03-27 13:00:00,4793
,268.02,0.0,0.0,1,Haze,haze,2018-03-16 04:00:00,793
,289.08,0.0,0.0,90,Clouds,overcast clouds,2017-07-14 08:00:00,5772
,286.25,0.0,0.0,1,Clear,sky is clear,2016-09-02 03:00:00,374
,291.98,0.0,0.0,40,Rain,light rain,2016-06-06 20:00:00,2784
,275.01,0.0,0.0,75,Clouds,broken clouds,2014-04-09 05:00:00,2751
,287.05,0.0,0.0,90,Clouds,overcast clouds,2016-04-30 17:00:00,4648
,285.65,0.0,0.0,90,Clouds,overcast clouds,2017-05-25 00:00:00,706
,285.22,0.0,0.0,40,Clouds,scattered clouds,2017-05-19 16:00:00,6352
,272.79,0.0,0.0,5,Haze,haze,2017-01-19 08:00:00,5355
,294.21,0.0,0.0,90,Drizzle,light intensity drizzle,2018-07-01 08:00:00,1682
,284.89,0.0,0.0,1,Clear,sky is clear,2013-10-10 06:00:00,5885
,287.54,0.0,0.0,90,Rain,light rain,2013-05-28 19:00:00,3117
,276.73,2.67,0.0,90,Rain,moderate rain,2014-04-27 10:00:00,2665
,295.42,2.16,0.0,90,Mist,mist,2015-06-28 16:00:00,4317
,268.61,0.0,0.0,90,Snow,heavy snow,2013-03-05 08:00:00,3380
,298.39,0.0,0.0,1,Clear,sky is clear,2015-07-20 13:00:00,4717
,259.04,0.0,0.0,90,Clouds,overcast clouds,2013-01-21 16:00:00,4561
,279.18,0.0,0.0,64,Clouds,broken clouds,2013-11-19 20:00:00,2867
,294.57,0.0,0.0,75,Clouds,broken clouds,2015-07-13 09:00:00,4415
,280.71,0.0,0.0,1,Clear,sky is clear,2012-11-15 12:00:00,5115
,274.0,0.68,0.0,64,Drizzle,drizzle,2013-12-03 14:00:00,5133
,263.7,0.0,0.0,1,Clear,sky is clear,2013-02-21 16:00:00,6619
,249.69,0.0,0.0,59,Clouds,broken clouds,2013-02-01 21:00:00,2396
,291.61,0.0,0.0,0,Clear,Sky is Clear,2016-06-20 04:00:00,884
,286.65,0.0,0.0,75,Clouds,broken clouds,2014-07-15 01:00:00,386
,284.34,0.0,0.0,1,Clear,sky is clear,2017-06-27 02:00:00,340
,281.4,0.0,0.0,90,Drizzle,light intensity drizzle,2017-04-13 00:00:00,3075
,289.57,0.0,0.0,1,Clear,sky is clear,2013-08-10 00:00:00,1215
,285.08,0.0,0.0,1,Clear,sky is clear,2013-04-28 00:00:00,1446
,298.29,0.0,0.0,1,Clear,sky is clear,2015-07-29 12:00:00,4400
,265.67,0.0,0.0,1,Clear,sky is clear,2013-04-04 06:00:00,5539
,293.71,0.0,0.0,44,Clouds,scattered clouds,2013-09-08 23:00:00,2109
,279.15,0.0,0.0,90,Rain,light rain,2017-10-15 04:00:00,407
,271.58,0.0,0.0,90,Clouds,overcast clouds,2017-11-16 11:00:00,4943
,291.23,0.0,0.0,20,Clouds,few clouds,2016-05-18 20:00:00,2617
,248.14,0.0,0.0,25,Clouds,few clouds,2013-01-22 05:00:00,2424
,276.15,0.0,0.0,90,Rain,moderate rain,2017-03-24 04:00:00,818
,294.57,0.0,0.0,40,Clouds,scattered clouds,2016-05-23 00:00:00,775
,256.23,0.0,0.0,90,Clouds,overcast clouds,2012-12-11 21:00:00,2273
,295.62,0.0,0.0,90,Mist,mist,2013-05-30 17:00:00,6591
,300.22,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2014-06-06 18:00:00,4986
,288.72,0.0,0.0,90,Clouds,overcast clouds,2015-08-24 22:00:00,1605
,277.73,0.0,0.0,90,Rain,light rain,2013-04-09 05:00:00,2626
,254.69,0.0,0.0,1,Clear,sky is clear,2017-01-06 23:00:00,1488
,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427
,297.02,0.0,0.0,75,Clouds,broken clouds,2018-08-07 20:00:00,2888
,297.15,0.0,0.0,1,Rain,light rain,2018-07-09 01:00:00,423
,274.66,0.0,0.0,1,Haze,haze,2012-11-21 09:00:00,5041
,291.25,0.0,0.0,1,Clear,sky is clear,2016-04-23 12:00:00,5285
,284.93,0.0,0.0,1,Mist,mist,2016-03-15 01:00:00,357
,289.72,0.0,0.0,75,Clouds,broken clouds,2017-09-10 05:00:00,513
,262.43,0.0,0.0,0,Clear,sky is clear,2014-02-01 10:00:00,3881
,276.27,0.0,0.0,90,Rain,light rain,2016-11-30 15:00:00,5283
,294.02,2.86,0.0,75,Rain,moderate rain,2015-06-27 23:00:00,2441
,268.0,0.0,0.0,75,Snow,heavy snow,2013-02-06 04:00:00,774
,271.22,0.0,0.0,75,Clouds,broken clouds,2017-03-03 14:00:00,5718
,282.2,0.0,0.0,56,Clear,sky is clear,2012-10-12 23:00:00,1897
,284.97,0.0,0.0,90,Clouds,overcast clouds,2014-04-26 15:00:00,3085
,288.65,0.0,0.0,1,Clear,sky is clear,2015-06-27 02:00:00,672
,285.36,0.0,0.0,90,Clouds,overcast clouds,2016-11-17 16:00:00,6432
,290.79,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-08-25 23:00:00,3047
,291.58,0.0,0.0,88,Rain,light rain,2013-06-09 21:00:00,2322
,285.6,0.81,0.0,90,Mist,mist,2016-05-09 22:00:00,1478
,276.24,0.0,0.0,90,Rain,light rain,2013-04-18 19:00:00,2190
,275.18,0.0,0.0,90,Snow,heavy snow,2013-04-10 23:00:00,1019
,272.35,0.0,0.0,90,Mist,mist,2012-12-10 08:00:00,4265
,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580
,277.15,0.0,0.0,90,Rain,light rain,2012-11-07 04:00:00,790
,301.73,0.0,0.0,0,Clear,Sky is Clear,2014-06-20 17:00:00,5662
,288.0,0.0,0.0,75,Mist,mist,2015-09-10 02:00:00,297
,290.48,0.0,0.0,75,Clouds,broken clouds,2017-08-09 08:00:00,6205
,301.89,0.0,0.0,40,Clouds,scattered clouds,2017-06-15 18:00:00,4542
,279.84,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-30 12:00:00,5027
,290.273,0.0,0.0,0,Clear,Sky is Clear,2016-10-28 18:00:00,4982
,285.72,0.0,0.0,1,Clear,sky is clear,2017-08-05 04:00:00,468
,285.11,0.0,0.0,90,Mist,mist,2012-12-04 12:00:00,4816
,290.48,0.0,0.0,90,Clouds,overcast clouds,2017-09-26 16:00:00,6894
,284.38,0.0,0.0,90,Drizzle,drizzle,2015-11-17 16:00:00,6368
,285.94,0.0,0.0,1,Clear,sky is clear,2017-10-16 21:00:00,2274
,301.36,0.0,0.0,40,Clouds,scattered clouds,2017-07-27 19:00:00,3683
,285.97,0.0,0.0,1,Clear,sky is clear,2017-05-31 23:00:00,1213
,287.75,0.0,0.0,40,Haze,haze,2017-05-16 02:00:00,261
,276.8,0.0,0.0,90,Mist,mist,2012-12-02 20:00:00,2319
,252.77,0.0,0.0,100,Clouds,overcast clouds,2013-02-01 01:00:00,378
,264.93,0.0,0.0,1,Clear,sky is clear,2012-11-27 17:00:00,6092
,290.77,0.0,0.0,0,Clear,Sky is Clear,2014-05-21 19:00:00,3319
,292.02,0.0,0.0,1,Mist,mist,2017-07-21 05:00:00,2728
,269.08,0.0,0.0,75,Clouds,broken clouds,2017-11-06 09:00:00,4992
,293.55,0.0,0.0,1,Clear,sky is clear,2017-07-28 00:00:00,1076
,273.51,0.0,0.0,90,Clouds,overcast clouds,2016-04-11 04:00:00,849
,286.88,0.0,0.0,92,Rain,light rain,2013-10-03 21:00:00,3179
,290.46,0.0,0.0,40,Clouds,scattered clouds,2012-10-05 01:00:00,388
,289.88,0.0,0.0,75,Rain,light rain,2017-05-15 16:00:00,6083
,296.27,0.0,0.0,0,Clear,Sky is Clear,2013-08-08 16:00:00,6593
,264.52,0.0,0.0,75,Clouds,broken clouds,2014-01-26 12:00:00,3411
,276.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 20:00:00,2582
,287.08,0.0,0.0,40,Clouds,scattered clouds,2017-03-31 18:00:00,5174
,275.68,0.0,0.0,90,Mist,mist,2017-10-26 21:00:00,3761
,281.02,0.0,0.0,90,Clouds,overcast clouds,2018-09-29 18:00:00,4569
,287.59,0.47,0.0,75,Rain,light rain,2014-04-19 20:00:00,2664
,279.72,0.0,0.0,1,Clear,sky is clear,2017-05-12 04:00:00,929
,286.372,0.0,0.0,0,Clear,Sky is Clear,2017-02-17 12:00:00,5385
,256.92,0.25,0.0,64,Mist,mist,2013-12-08 08:00:00,1539
,255.26,0.0,0.0,1,Clear,sky is clear,2014-02-25 10:00:00,4317
,269.53,0.0,0.0,1,Clear,sky is clear,2013-03-22 19:00:00,3718
,297.29,0.0,0.0,76,Clouds,broken clouds,2013-09-10 13:00:00,4912
,266.62,0.0,0.0,90,Mist,mist,2016-12-11 16:00:00,3215
,284.58,0.0,0.0,1,Clear,sky is clear,2018-05-20 10:00:00,3501
,290.86,1.33,0.0,90,Mist,mist,2015-08-18 15:00:00,5468
,293.2,0.0,0.0,40,Clouds,scattered clouds,2013-06-04 13:00:00,4958
,288.02,0.0,0.0,75,Mist,mist,2015-09-10 07:00:00,6518
,278.94,0.0,0.0,90,Rain,light rain,2016-03-25 21:00:00,2913
,294.59,0.0,0.0,90,Rain,moderate rain,2015-06-26 20:00:00,3125
,272.18,0.0,0.0,90,Mist,mist,2012-12-10 06:00:00,3902
,270.88,0.0,0.0,5,Clear,sky is clear,2018-03-29 11:00:00,5058
,258.68,0.0,0.0,90,Snow,light snow,2017-01-11 11:00:00,3563
,296.02,0.0,0.0,0,Rain,moderate rain,2014-07-13 13:00:00,4833
,275.15,0.0,0.0,90,Mist,mist,2018-03-11 17:00:00,4068
,259.9,0.0,0.0,1,Clear,sky is clear,2014-02-16 09:00:00,2440
,275.85,0.0,0.0,90,Mist,mist,2012-12-03 16:00:00,6334
,252.43,0.0,0.0,5,Clear,sky is clear,2018-01-01 20:00:00,1738
,284.36,0.0,0.0,90,Rain,moderate rain,2016-03-15 08:00:00,5771
,282.82,0.0,0.0,1,Clear,sky is clear,2016-05-02 23:00:00,911
,264.22,0.0,0.0,1,Clear,sky is clear,2017-11-22 02:00:00,320
,274.29,0.0,0.0,90,Rain,light rain,2017-01-23 10:00:00,4216
,282.15,0.0,0.0,1,Clear,sky is clear,2013-09-21 08:00:00,3455
,289.79,0.0,0.0,90,Mist,mist,2016-05-28 23:00:00,2134
,273.23,0.0,0.0,90,Snow,light snow,2018-03-26 06:00:00,5213
,279.8,0.0,0.0,40,Clouds,scattered clouds,2016-05-14 13:00:00,4220
,263.92,0.0,0.0,1,Clear,sky is clear,2017-11-22 04:00:00,861
,294.54,0.0,0.0,5,Clear,sky is clear,2018-05-07 10:00:00,4369
,275.44,0.0,0.0,90,Clouds,overcast clouds,2012-11-04 09:00:00,2911
,275.03,0.0,0.0,90,Drizzle,drizzle,2016-12-01 02:00:00,257
,283.31,0.0,0.0,90,Rain,light rain,2016-04-19 01:00:00,338
,298.5,0.0,0.0,1,Clear,sky is clear,2016-08-30 16:00:00,6243
,284.68,0.0,0.0,40,Clouds,scattered clouds,2017-11-24 11:00:00,4017
,275.36,0.0,0.0,90,Mist,mist,2018-03-11 16:00:00,4242
,278.024,0.0,0.0,80,Clouds,broken clouds,2016-10-26 22:00:00,1408
,276.62,0.0,0.0,90,Rain,light rain,2016-11-30 13:00:00,4546
,297.12,0.25,0.0,75,Rain,light rain,2018-08-31 13:00:00,5400
,280.48,0.0,0.0,1,Clear,sky is clear,2015-10-15 04:00:00,879
,271.81,0.0,0.0,90,Mist,mist,2017-01-16 14:00:00,4646
,279.68,0.0,0.0,5,Clear,sky is clear,2017-10-24 12:00:00,4981
,274.22,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 23:00:00,1086
,253.4,0.0,0.0,1,Clear,sky is clear,2014-02-25 09:00:00,5052
,266.66,0.0,0.0,90,Clouds,overcast clouds,2013-02-26 00:00:00,495
,276.62,0.0,0.0,1,Mist,mist,2015-11-11 08:00:00,5409
,282.05,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 14:00:00,5227
,288.72,0.0,0.0,90,Rain,light rain,2017-06-20 05:00:00,2891
,274.07,0.0,0.0,75,Clouds,broken clouds,2016-02-07 05:00:00,516
,282.77,0.0,0.0,1,Clear,sky is clear,2015-09-20 04:00:00,367
,273.72,0.0,0.0,90,Clouds,overcast clouds,2015-11-22 17:00:00,3788
,285.5,0.0,0.0,90,Drizzle,light intensity drizzle,2017-12-04 13:00:00,5004
,293.34,0.0,0.0,75,Clouds,broken clouds,2014-07-07 21:00:00,2261
,296.86,0.0,0.0,1,Clear,sky is clear,2016-04-15 17:00:00,5886
,275.52,0.0,0.0,90,Mist,mist,2016-11-30 10:00:00,4133
,271.94,0.0,0.0,1,Haze,haze,2018-03-15 22:00:00,2157
,274.82,0.0,0.0,90,Snow,light snow,2016-04-01 06:00:00,5117
,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921
,280.11,0.0,0.0,20,Clouds,few clouds,2014-03-30 10:00:00,3532
,294.53,0.0,0.0,75,Clouds,broken clouds,2018-06-06 13:00:00,4799
,300.22,0.0,0.0,1,Clear,sky is clear,2017-07-09 18:00:00,3870
,285.54,0.0,0.0,90,Clouds,overcast clouds,2016-04-30 12:00:00,5266
,300.67,0.0,0.0,1,Clear,sky is clear,2015-10-11 18:00:00,2474
,297.88,0.0,0.0,90,Clouds,overcast clouds,2014-07-19 19:00:00,3542
,266.93,0.0,0.0,40,Clouds,scattered clouds,2015-11-29 06:00:00,715
,276.11,0.0,0.0,90,Haze,haze,2013-03-09 17:00:00,4361
,259.95,0.0,0.0,1,Clear,sky is clear,2017-01-14 01:00:00,720
,269.95,0.0,0.0,1,Clear,sky is clear,2017-01-01 01:00:00,1806
,277.79,0.0,0.0,1,Clear,sky is clear,2017-04-05 01:00:00,426
,261.91,0.0,0.0,75,Clouds,broken clouds,2014-02-24 14:00:00,4662
,270.82,1.02,0.0,90,Rain,moderate rain,2014-04-04 02:00:00,305
,265.9,0.0,0.0,1,Clear,sky is clear,2017-03-02 04:00:00,856
,272.47,0.0,0.0,1,Clear,sky is clear,2014-03-14 21:00:00,2863
,293.39,0.0,0.0,40,Rain,light rain,2015-09-02 07:00:00,6477
,286.31,0.0,0.0,90,Drizzle,drizzle,2018-09-21 06:00:00,5457
,271.6,0.0,0.0,90,Mist,mist,2012-11-23 20:00:00,2543
,258.33,0.0,0.0,64,Mist,mist,2014-01-22 01:00:00,300
,294.232,0.0,0.0,24,Clouds,few clouds,2016-07-15 16:00:00,5390
